,mfcc avg,mfcc mdn,mfcc std,mfcc sum,spc avg,spc mdn,spc std,spc sum,zcr avg,zcr mdn,zcr std,zcr sum,chroma avg,chroma mdn,chroma std,chroma sum,sro avg,sro mdn,sro std,sro sum,spbw avg,spbw mdn,spbw std,spbw sum,rms avg,rms mdn,rms std,rms sum,spfl avg,spfl mdn,spfl std,spfl sum,spct avg,spct mdn,spct std,spct sum,poly avg,poly mdn,poly std,poly sum,tc avg,tc mdn,tc std,tc sum,ac avg,ac mdn,ac std,ac sum
10,-27.772064208984375,0.0,145.75328063964844,-119975.3203125,239.48042435448514,0.0,621.2721931916965,51727.77166056879,0.008128978587962963,0.0,0.0286567216324464,1.755859375,0.15443792939186096,0.0,0.29048392176628113,400.3031005859375,399.6602376302083,0.0,1255.3994026472417,86326.611328125,370.5543459365462,0.0,707.8044411555392,80039.73872229399,0.010617254301905632,0.0,0.026610273867845535,2.2933268547058105,0.7330241799354553,1.0000007152557373,0.44104504585266113,158.33322143554688,11.64729279176702,9.41487768933382,4.872105912294483,17610.706701151736,0.13024887722862177,0.0,0.6515039604096308,56.26751496276461,0.0040630348748110535,0.0,0.0654063437887865,5.265693197755126,0.000550862793507399,6.3106254665364896e-18,1.0039834656324793,60.73262298419073
11,-14.73328971862793,-10.428747177124023,28.005630493164062,-63647.8125,3551.4581735759643,3493.7475315882375,463.5827419289201,767114.9654924083,0.24361391420717593,0.235595703125,0.04369417067189216,52.62060546875,0.6452136039733887,0.6408485174179077,0.2125501036643982,1672.3936767578125,7281.711832682292,7385.888671875,774.2890211856866,1572849.755859375,2825.7385899926394,2818.5904968460154,201.67579025532734,610359.5354384101,0.07885690033435822,0.08179740607738495,0.03263077139854431,17.033090591430664,0.1482292115688324,0.13767477869987488,0.06074799969792366,32.01750946044922,16.235657082538857,14.150458636056022,7.106228755966739,24548.313508798754,1.4426218874096295,0.023204111806127296,1.8099310106649613,623.21265536096,-0.0022954926774062115,-0.002990388210812994,0.030195115351832485,-2.97495850991845,0.0037131956115124907,-0.0037382187510399878,5.124987431680721,409.3798161692521
12,-14.404621124267578,-10.052743911743164,31.451749801635742,-62227.96484375,3521.498984417017,3460.2995737603524,618.0875109977361,760643.7806340756,0.24189136646412038,0.23876953125,0.050087293070383475,52.24853515625,0.6404436230659485,0.6350626945495605,0.21860279142856598,1660.0299072265625,7143.341064453125,7305.13916015625,1050.7063343860784,1542961.669921875,2784.220546106188,2809.2891820305986,294.36636129223587,601391.6379589366,0.07965821027755737,0.07999660074710846,0.03109702467918396,17.206172943115234,0.1510353684425354,0.12750354409217834,0.10621853917837143,32.62363815307617,16.281646945434293,14.19175282147777,7.192325377937132,24617.85018149665,1.442943959044416,8.464646312199349e-09,1.7767722349068327,623.3517903071877,0.00031494334432286464,0.0003513571686988168,0.030236003885647594,0.4081665742424326,0.0036804938931151608,-4.791222745514834e-16,5.340978336554978,405.7744517159465
13,-7.3561530113220215,-6.408806800842285,31.248476028442383,-31778.58203125,2161.2460818931254,2167.6076965119655,188.322074956934,466829.1536889151,0.14426224320023148,0.1455078125,0.012101752313006552,31.16064453125,0.6503844857215881,0.6395397186279297,0.20852334797382355,1685.796630859375,3490.6717936197915,3482.99560546875,589.9267889318671,753985.107421875,1840.6021593951696,1848.2691291232184,185.52440585365176,397570.06642935664,0.19293664395809174,0.19545967876911163,0.05906987562775612,41.67431640625,0.019997313618659973,0.018698032945394516,0.009068004786968231,4.319419860839844,17.652456814836516,14.461469502265164,10.349962123271208,26690.514704032812,3.684251037490708,0.6800098258842944,4.100155393050714,1591.5964481959859,0.0006430623588545094,0.0008041313879886868,0.03132349197612399,0.8334088170754441,0.020564744288077412,-0.021843234323634317,35.29809149963807,2267.2630577605346
14,-28.685636520385742,0.0,130.06622314453125,-123921.953125,139.43698559652898,0.0,424.72376528856546,30118.388888850262,0.006575972945601852,0.0,0.023755396559543434,1.42041015625,0.07151072472333908,0.0,0.21794641017913818,185.35580444335938,237.3138427734375,0.0,782.1283403978744,51259.7900390625,194.57996439966635,0.0,543.0102583062445,42029.272310327935,0.007023874204605818,0.0,0.03387586399912834,1.5171568393707275,0.8815497159957886,1.0000007152557373,0.3211129605770111,190.41473388671875,16.858076400105986,16.589751120922962,2.692771327716821,25489.411516960252,0.09156547548498176,0.0,0.7082422631201414,39.55628540951212,0.006193278711285102,0.0,0.05656442019884555,8.026489209825492,0.0006001436413928219,4.760305209535902e-18,1.5563429472429557,66.16583646355862
15,5.431903839111328,1.2219719886779785,30.858118057250977,23465.82421875,2525.412238223493,2506.0224723649544,152.1235330483195,545489.0434562746,0.15931306061921297,0.16064453125,0.012090137850349821,34.41162109375,0.6521239876747131,0.6339917182922363,0.20221322774887085,1690.305419921875,4854.3914794921875,4753.45458984375,545.5223846998873,1048548.5595703125,2271.3878083476056,2249.815352385554,122.34094108790816,490619.7666030828,0.42026403546333313,0.41809386014938354,0.039920222014188766,90.77703094482422,0.05075090751051903,0.048288021236658096,0.012258595786988735,10.962196350097656,16.22066739442786,14.267803635923068,7.172410483854328,24525.649100374925,8.554580377376501,6.344110657887489,8.66329124765489,3695.5787230266487,-0.00029273365564118375,0.0009108879603446224,0.02848316764224804,-0.37938281771097415,0.24060789389875165,-0.1424421660493587,136.3431367065134,26527.02030233737
16,-5.47083854675293,0.44083788990974426,95.54347229003906,-23634.0234375,390.0678751451539,370.6149467513029,78.21466632765564,84254.66103135324,0.02136456524884259,0.0205078125,0.005165559750338029,4.61474609375,0.5710650682449341,0.552036464214325,0.25261345505714417,1480.20068359375,678.9438883463541,624.462890625,199.20936362639267,146651.8798828125,546.1400583947042,547.0793080340926,110.61918655906649,117966.25261325609,0.044001881033182144,0.027385052293539047,0.04635578393936157,9.504405975341797,1.0440607184136752e-05,6.367856258293614e-06,3.0244704248616472e-05,0.0022551710717380047,18.01766207895592,15.801829842744098,6.909737663916719,27242.70506338135,0.4473707353842775,0.04232809795197204,0.8043042023121693,193.26415768600788,0.0038462685194160804,0.0047678710824453074,0.03309232426254239,4.98476400116324,0.0020816801553692706,-0.017000900621563904,9.333500877233318,229.5052371294621
17,-15.878159523010254,0.8885717988014221,116.17974853515625,-68593.6484375,1301.964792441698,1137.5158726168152,422.3064511625423,281224.39516740676,0.06761338975694445,0.050048828125,0.03864380178703214,14.6044921875,0.6179326176643372,0.5997359752655029,0.2227504551410675,1601.681396484375,2230.780029296875,1932.60498046875,862.1600890831672,481848.486328125,1678.9760719485062,1736.1204810258903,246.73559632924292,362658.83154087735,0.005241137929260731,0.0021104379557073116,0.006457567680627108,1.1320858001708984,0.0062319571152329445,0.003090074984356761,0.006525365635752678,1.3461027145385742,16.015752691553374,14.325852130018838,7.2794818130414205,24215.8180696287,0.09428098630138243,0.008926807330624667,0.1880006525826851,40.72938608219721,0.004371233788556726,0.0007640504685804703,0.03439669328434959,5.665118989969518,4.596808502889415e-05,-2.0345885603160808e-05,0.07282139521790118,5.06798137443558
18,-14.591139793395996,-0.07760724425315857,105.53339385986328,-63033.72265625,1151.235604341939,1017.7475503751773,402.6330967654213,248666.89053785885,0.05725549768518518,0.045166015625,0.034143103042057456,12.3671875,0.5936181545257568,0.5688275098800659,0.2296258956193924,1538.658203125,1944.7174072265625,1582.6904296875,881.7648467528713,420058.9599609375,1559.7368826733198,1542.8488498336158,263.03407422117226,336903.16665743705,0.010286836884915829,0.002225067000836134,0.022191200405359268,2.221956729888916,0.004786949139088392,0.001865146216005087,0.007445948664098978,1.0339809656143188,15.943157890088798,14.384252962351216,7.040749568003949,24106.054729814263,0.17667598986319477,0.009533863204963189,0.6143808436238687,76.32402762090014,0.004599752638862428,0.004202324754774547,0.031075689787637365,5.961279419965706,0.0003249749774063811,4.003261630527843e-06,0.6398489262942366,35.828491259053514
19,-13.667252540588379,1.2760804891586304,108.30291748046875,-59042.53125,968.8146430179695,960.1344671874863,185.19225328761627,209263.9628918814,0.04940004701967592,0.045166015625,0.016460833233458382,10.67041015625,0.6423282027244568,0.6367956399917603,0.21420620381832123,1664.9146728515625,1660.6984456380208,1625.7568359375,348.562274780253,358710.8642578125,1310.8599912290151,1310.9625716630799,295.0523940772721,283145.75810546725,0.010954784229397774,0.0023979898542165756,0.023967109620571136,2.3662333488464355,0.001504841959103942,0.0009623123332858086,0.0014540939591825008,0.3250458538532257,16.27874585879395,14.67204560699044,6.654138954085096,24613.463738496455,0.18512576963906519,0.010812732114571514,0.6416062098734758,79.97433248407616,0.004002146135210235,0.004390153942853652,0.03296030153009478,5.186781391232465,0.00036663347981421505,8.088148889579241e-05,0.7561418869647432,40.42134114951721
20,-13.51297664642334,0.6219501495361328,111.11116790771484,-58376.05859375,824.7851000762754,822.5312802970423,84.1760965816788,178153.58161647548,0.03647641782407408,0.03515625,0.010547192993238664,7.87890625,0.5901071429252625,0.5705221891403198,0.2317880243062973,1529.5577392578125,1258.795166015625,1238.1591796875,172.40342350862906,271899.755859375,1365.974549466979,1435.9190637430502,295.568032021842,295050.5026848675,0.010568841360509396,0.0031444705091416836,0.025397969409823418,2.282869815826416,0.000923517975024879,0.0009266778361052275,0.0005222713807597756,0.199479877948761,15.889364357827786,14.301545841351416,6.423393553635005,24024.71890903561,0.1418101519646074,0.0227946346651919,0.5405060049452749,61.26198564871039,0.006444019603319242,0.003714409694678779,0.03547060620980164,8.351449405901738,0.00039455469532403406,8.184284138974476e-05,1.08934258425297,43.499655159474756
21,-14.68544864654541,0.5248517990112305,76.99850463867188,-63441.13671875,2694.8844151730095,2767.816524200445,808.9924727536713,582095.03367737,0.14899585865162038,0.17529296875,0.0648225802592937,32.18310546875,0.6574062705039978,0.6547157764434814,0.21846042573451996,1703.9970703125,5135.170491536458,4968.78662109375,1838.241622140965,1109196.826171875,2379.20551096421,2350.7308579003493,392.743087211319,513908.3903682694,0.022815806791186333,0.012622094713151455,0.020985137671232224,4.928214073181152,0.06869865953922272,0.0589103177189827,0.05918644741177559,14.838910102844238,16.47705274946589,14.720911292164802,6.8548421060427165,24913.303757192425,0.40033061661112684,0.0076366051953535,0.7249862090803005,172.9428263760068,0.0011345535603168016,-3.474789696857332e-07,0.032566244523205,1.4703814141705749,0.0007547276283561734,-5.487409683172058e-05,0.7206270360698622,83.20872102626811
22,-10.900930404663086,0.11581432819366455,53.29376983642578,-47092.01953125,2797.7078218044535,2840.530294350331,607.2156399170196,604304.8895097619,0.15328414351851852,0.169189453125,0.050007512433494855,33.109375,0.5852155089378357,0.5829254984855652,0.2605654001235962,1516.8785400390625,5277.42919921875,5291.78466796875,1523.5135741679962,1139924.70703125,2407.4241577646394,2430.80851540578,319.9997018187864,520003.61807716213,0.03276903182268143,0.029700955376029015,0.016813812777400017,7.078110694885254,0.06618226319551468,0.05947018414735794,0.04724455624818802,14.295369148254395,17.06544857990915,15.296411479335475,6.545558338600443,25802.95825282264,0.5793531081422482,0.08341438959009316,0.7745794795274606,250.2805427174512,-1.2564820282882745e-05,0.0002799857190749458,0.03849905129843897,-0.016284007086616037,0.0028847134515473634,-0.0006262928114215155,1.3072410953280864,318.0396580330968
23,-13.552694320678711,-0.07570397853851318,65.49076080322266,-58547.640625,2430.850228207736,2344.7860471333856,475.26988524452355,525063.649292871,0.1294261791087963,0.137451171875,0.047196066840978435,27.9560546875,0.5793531537055969,0.5628658533096313,0.24444393813610077,1501.683349609375,4242.340087890625,3784.46044921875,1423.4311414460408,916345.458984375,2215.096049686572,2162.791432219913,352.4041326937014,478460.7467322995,0.017824042588472366,0.016313375905156136,0.00784985814243555,3.8499932289123535,0.03366563096642494,0.02562539279460907,0.029218139126896858,7.27177619934082,17.064372717616827,15.509191307079757,6.635102800964161,25801.331549036644,0.28967594559639925,0.06612458757058791,0.35305946407245736,125.14000849764447,0.0025410481361264796,0.003071801199362088,0.02937575167061756,3.2931983844199175,0.0004687026549054054,0.0006078387329516597,1.0362143264650288,51.67446770332094
24,-6.650298595428467,-7.741222381591797,29.276742935180664,-28729.2890625,2286.2042428413915,2299.2312532752076,252.9324695684217,493820.1164537406,0.09962745949074074,0.09716796875,0.020015001446593975,21.51953125,0.41801750659942627,0.33793649077415466,0.2889651358127594,1083.5013427734375,4927.5644938151045,4974.169921875,445.443615069884,1064353.9306640625,2296.5278623257286,2298.1466515783804,80.26512998533016,496050.0182623574,0.16121579706668854,0.1714034080505371,0.0636463537812233,34.82261276245117,0.01719052344560623,0.016034675762057304,0.0065284669399261475,3.713153123855591,21.637444590105975,18.26219790940376,8.219940916528262,32715.816220240235,2.301054685242184,0.46031759446198667,2.5576464657591518,994.0556240246235,0.006772296737628987,0.002206002047994696,0.12876340939950057,8.776896571967168,0.01508865403364124,-0.055227738360245957,65.26347902538157,1663.5241072089468
25,5.706258773803711,3.915602922439575,38.483970642089844,24651.037109375,2659.943004998774,2935.9022312868583,1123.393736428669,574547.6890797352,0.1375144675925926,0.12548828125,0.09652612349145248,29.703125,0.6110647320747375,0.5929070115089417,0.23110346496105194,1583.8797607421875,5767.708333333333,6163.87939453125,2166.6316285532685,1245825.0,2612.9874644859165,2767.0878063141263,593.028969661165,564405.2923289579,0.18359988927841187,0.13038909435272217,0.11174386739730835,39.65757751464844,0.051669102162122726,0.03958027809858322,0.05104267969727516,11.160526275634766,18.060907516092257,15.398226773587401,8.177443676250643,27308.092164331494,2.6021560583739896,0.5543801402202212,3.6561458669231084,1124.1314172175635,-0.01643412350964308,-0.019242398440838047,0.05956910931737199,-21.298624068497432,0.02319712180083809,0.10942449186108369,98.41049438805682,2557.4826785423998
26,-15.256749153137207,7.5303192138671875,117.23907470703125,-65909.15625,2897.9330866857545,3031.6796832817467,613.7245007966521,625953.546724123,0.08510109230324074,0.0849609375,0.028563259131511167,18.3818359375,0.6521678566932678,0.650672435760498,0.21642664074897766,1690.4190673828125,6991.8609619140625,7439.7216796875,1493.7988686217898,1510241.9677734375,3124.705643073479,3230.680714671151,314.89199777025476,674936.4189038716,0.0028170363511890173,0.0016165911220014095,0.0027015162631869316,0.6084798574447632,0.0336831770837307,0.02576635405421257,0.028195343911647797,7.275566101074219,16.643949787682377,14.834760459638204,6.160187879852149,25165.652078975756,0.03244466626677412,0.010587470029093715,0.08330215751754375,14.01609582724642,-0.0001029293221390218,0.0004245196700304563,0.04245445690908846,-0.13339640149217225,0.0004333815392626587,0.00014336453783619766,0.02168683026588066,47.78031470370812
27,-28.863929748535156,-7.157886505126953,100.80883026123047,-124692.1796875,3303.4574167379596,3241.9452651878205,610.471053729493,713546.8020153993,0.2512139214409722,0.24658203125,0.04957760347582269,54.26220703125,0.4941543638706207,0.46872830390930176,0.293442964553833,1280.84814453125,5624.751790364583,5754.74853515625,1268.10156399594,1214946.38671875,2179.649581400585,2188.168725205843,395.0543442004945,470804.30958252633,0.004661949817091227,0.0024834484793245792,0.0052202316001057625,1.0069811344146729,0.0735015869140625,0.05442562699317932,0.05557720363140106,15.8763427734375,18.80646485570473,16.98676802040049,7.644980062982746,28435.37486182555,0.07398722824987253,0.0052270712619281205,0.14147411156895728,31.96248260394493,0.004412097358325114,0.0027429790008750357,0.041289352661368676,5.718078176389347,2.461868441339649e-05,6.948376105226561e-07,0.03846858235438491,2.7142099565769633
28,5.175692558288574,4.710659027099609,55.73776626586914,22358.9921875,912.6610628540104,807.1799849666388,315.517547516942,197134.78957646625,0.020645706741898147,0.01806640625,0.008973976121715474,4.45947265625,0.6231374144554138,0.6205892562866211,0.233829528093338,1615.172119140625,1915.557861328125,1410.4248046875,1161.5485915062538,413760.498046875,1711.781476171205,1639.3060126995485,355.9197370918305,369744.79885298025,0.15247118473052979,0.1490594446659088,0.03224513307213783,32.93377685546875,0.0011424036929383874,0.0005322422948665917,0.0014912268379703164,0.24675920605659485,17.29622723288077,15.2402617642284,7.20881083234832,26151.895576115727,1.4270956082098178,0.9120280591014238,1.4919585770882346,616.5053027466413,-0.0032320061855469467,-0.0017817061339127323,0.03914983804163068,-4.188680016468843,0.012651955872473282,-0.552708798112441,73.71004593649582,1394.8781349401793
29,-12.196328163146973,7.546636581420898,117.04039764404297,-52688.13671875,1109.7247554142712,878.4325540336938,565.2747719604953,239700.54716948257,0.03880479600694445,0.010986328125,0.06347746526903963,8.3818359375,0.6011956334114075,0.6365161538124084,0.29285964369773865,1558.299072265625,2086.7268880208335,1728.03955078125,919.4782889405069,450733.0078125,1665.5389411598373,1652.8344803658356,214.30357926248234,359756.4112905249,0.009385747835040092,0.007415011990815401,0.005833311006426811,2.0273215770721436,0.0007234762306325138,0.00033272214932367206,0.0011279882164672017,0.1562708616256714,19.112465250073836,16.981022036352343,7.473212849553285,28898.04745811164,0.07837729322209708,0.0206414905499523,0.1379520695323293,33.85899067194594,-0.004924060514410447,-0.003952106273781224,0.061875519680468984,-6.381582426675939,0.00010410775545517949,0.0006744819230736134,1.5678491016165272,11.477880038933538
30,-14.309439659118652,-2.0226995944976807,82.97936248779297,-61816.78125,2457.2707135081882,2306.128258530699,893.917494326806,530770.4741177687,0.08622459129050926,0.083251953125,0.02497241849141407,18.62451171875,0.35217660665512085,0.2506018280982971,0.296750545501709,912.841796875,5167.96875,5394.0673828125,1969.980818339215,1116281.25,2581.119411480239,2660.1187809033217,500.6378611340976,557521.7928797316,0.021082405000925064,0.008143189363181591,0.02316249907016754,4.553799629211426,0.027832714840769768,0.01774432137608528,0.03124331310391426,6.011866569519043,17.920510449522823,16.20795729392333,6.357266188400071,27095.811799678508,0.2409891184177361,5.025595511830308e-05,0.518529406461921,104.10729915646199,-0.016490500666579377,-0.007411364296278965,0.064122985746771,-21.371688863886874,0.0004946450117864881,-2.763116386687905e-05,2.3710315029362192,54.534612549460306
31,-18.392549514770508,0.03896191716194153,110.35911560058594,-79455.8125,2666.0464848594975,2561.19131977098,556.8822995078285,575866.0407296515,0.07916033709490741,0.072998046875,0.034445062361274974,17.0986328125,0.3795927166938782,0.27317383885383606,0.2843436300754547,983.904296875,6375.2736409505205,6395.361328125,929.1196128107903,1377059.1064453125,2915.953148812678,2971.011217598753,306.018708587561,629845.8801435385,0.004380317404866219,0.0017402793746441603,0.009125423617661,0.9461485147476196,0.030184507369995117,0.023952949792146683,0.02615601383149624,6.519853591918945,16.311780202589784,14.376598782529797,6.200037859545713,24663.41166631575,0.04872715589925261,0.01589753502505876,0.1779021313175677,21.050131348477127,-0.01908357361407525,-0.022917943291283473,0.05172848404506297,-24.73231140384152,5.146019258473135e-05,-0.0015289598785500585,0.20274445427397703,5.673486232466631
32,-17.506832122802734,0.6206445097923279,110.27090454101562,-75629.515625,2577.5466229971667,2533.7711815577777,458.98757092649566,556750.070567388,0.08071108217592593,0.0791015625,0.01914318517507212,17.43359375,0.4588632583618164,0.39103788137435913,0.2867388427257538,1189.37353515625,6294.8232014973955,6422.27783203125,1065.07162703851,1359681.8115234375,2939.693138021118,2983.209344029692,320.36412725016294,634973.7178125615,0.0035670262295752764,0.0017640070291236043,0.007054571527987719,0.7704776525497437,0.028221413493156433,0.02585090883076191,0.01502865832298994,6.0958251953125,16.227426918384246,14.244307089725869,6.142697453873472,24535.86950059698,0.044427560980859704,0.016956147087051773,0.16225301402271722,19.19270634373139,-0.02176794481858527,-0.013704568372305981,0.05205979204006698,-28.211256484886512,3.141659861559493e-05,-0.0014413545220578346,0.09313749123581425,3.463679997369341
