,Unnamed: 0,mfcc avg,mfcc mdn,mfcc std,mfcc sum,spc avg,spc mdn,spc std,spc sum,zcr avg,zcr mdn,zcr std,zcr sum,chroma avg,chroma mdn,chroma std,chroma sum,sro avg,sro mdn,sro std,sro sum,spbw avg,spbw mdn,spbw std,spbw sum,rms avg,rms mdn,rms std,rms sum,spfl avg,spfl mdn,spfl std,spfl sum,spct avg,spct mdn,spct std,spct sum,poly avg,poly mdn,poly std,poly sum,tc avg,tc mdn,tc std,tc sum,ac avg,ac mdn,ac std,ac sum,file name,filename,category,class
10,10,-27.77206420898437,0.0,145.75328063964844,-119975.3203125,239.48042435448517,0.0,621.2721931916965,51727.77166056879,0.008128978587962963,0.0,0.0286567216324464,1.755859375,0.15443792939186096,0.0,0.29048392176628113,400.3031005859375,399.66023763020826,0.0,1255.3994026472415,86326.611328125,370.55434593654616,0.0,707.8044411555393,80039.73872229399,0.010617254301905632,0.0,0.026610273867845532,2.2933268547058105,0.7330241799354553,1.0000007152557373,0.4410450458526611,158.33322143554688,11.64729279176702,9.41487768933382,4.872105912294483,17610.706701151736,0.13024887722862175,0.0,0.6515039604096308,56.26751496276461,0.0040630348748110535,0.0,0.0654063437887865,5.265693197755126,0.0005508627935073991,6.3106254665364896e-18,1.0039834656324793,60.73262298419073,1-103999-A-30.wav,1-103999-A-30.wav,door_wood_knock,interior/domestic
11,11,-14.73328971862793,-10.428747177124023,28.005630493164066,-63647.8125,3551.4581735759643,3493.7475315882375,463.58274192892014,767114.9654924083,0.24361391420717596,0.235595703125,0.043694170671892164,52.62060546875,0.6452136039733887,0.6408485174179077,0.2125501036643982,1672.3936767578125,7281.711832682293,7385.888671875,774.2890211856867,1572849.755859375,2825.73858999264,2818.5904968460154,201.6757902553273,610359.5354384101,0.07885690033435823,0.08179740607738495,0.03263077139854431,17.033090591430664,0.1482292115688324,0.13767477869987488,0.06074799969792366,32.01750946044922,16.235657082538854,14.150458636056022,7.106228755966739,24548.313508798754,1.4426218874096297,0.023204111806127296,1.809931010664961,623.21265536096,-0.0022954926774062115,-0.0029903882108129943,0.03019511535183248,-2.97495850991845,0.0037131956115124907,-0.003738218751039988,5.124987431680721,409.3798161692521,1-104089-A-22.wav,1-104089-A-22.wav,clapping,human
12,12,-14.404621124267578,-10.052743911743164,31.451749801635746,-62227.96484375,3521.4989844170173,3460.299573760353,618.0875109977361,760643.7806340756,0.2418913664641204,0.23876953125,0.05008729307038348,52.24853515625,0.6404436230659485,0.6350626945495605,0.218602791428566,1660.0299072265625,7143.341064453125,7305.13916015625,1050.7063343860784,1542961.669921875,2784.2205461061876,2809.2891820305986,294.36636129223587,601391.6379589365,0.07965821027755737,0.07999660074710846,0.031097024679183963,17.206172943115234,0.1510353684425354,0.12750354409217834,0.10621853917837144,32.62363815307617,16.281646945434293,14.191752821477769,7.1923253779371334,24617.85018149665,1.442943959044416,8.46464631219935e-09,1.776772234906833,623.3517903071877,0.00031494334432286464,0.0003513571686988168,0.030236003885647594,0.4081665742424326,0.0036804938931151608,-4.791222745514834e-16,5.340978336554978,405.7744517159465,1-104089-B-22.wav,1-104089-B-22.wav,clapping,human
13,13,-7.356153011322021,-6.408806800842285,31.248476028442386,-31778.58203125,2161.2460818931254,2167.6076965119655,188.32207495693402,466829.1536889151,0.14426224320023148,0.1455078125,0.012101752313006552,31.16064453125,0.6503844857215881,0.6395397186279297,0.20852334797382355,1685.796630859375,3490.671793619791,3482.99560546875,589.9267889318671,753985.107421875,1840.6021593951693,1848.2691291232184,185.52440585365173,397570.06642935664,0.19293664395809174,0.19545967876911166,0.059069875627756126,41.67431640625,0.019997313618659973,0.01869803294539452,0.009068004786968231,4.319419860839844,17.652456814836516,14.461469502265166,10.349962123271206,26690.51470403281,3.684251037490708,0.6800098258842944,4.100155393050714,1591.596448195986,0.0006430623588545094,0.0008041313879886867,0.03132349197612399,0.8334088170754441,0.02056474428807741,-0.02184323432363432,35.29809149963807,2267.263057760534,1-105224-A-22.wav,1-105224-A-22.wav,clapping,human
14,14,-28.685636520385746,0.0,130.06622314453122,-123921.953125,139.43698559652898,0.0,424.7237652885655,30118.388888850262,0.006575972945601852,0.0,0.023755396559543437,1.42041015625,0.07151072472333908,0.0,0.21794641017913816,185.35580444335938,237.3138427734375,0.0,782.1283403978745,51259.7900390625,194.57996439966638,0.0,543.0102583062445,42029.272310327935,0.007023874204605818,0.0,0.033875863999128335,1.5171568393707275,0.8815497159957886,1.0000007152557373,0.3211129605770111,190.41473388671875,16.858076400105983,16.589751120922962,2.692771327716821,25489.41151696025,0.09156547548498176,0.0,0.7082422631201414,39.55628540951212,0.006193278711285102,0.0,0.05656442019884555,8.026489209825492,0.0006001436413928219,4.7603052095359015e-18,1.5563429472429555,66.16583646355862,1-110389-A-0.wav,1-110389-A-0.wav,dog,animals
15,15,5.431903839111328,1.2219719886779783,30.858118057250977,23465.82421875,2525.412238223493,2506.0224723649544,152.1235330483195,545489.0434562747,0.15931306061921294,0.16064453125,0.012090137850349821,34.41162109375,0.6521239876747131,0.6339917182922363,0.20221322774887085,1690.305419921875,4854.391479492188,4753.45458984375,545.5223846998873,1048548.5595703124,2271.3878083476056,2249.815352385554,122.34094108790815,490619.7666030828,0.4202640354633331,0.4180938601493835,0.039920222014188766,90.77703094482422,0.050750907510519035,0.048288021236658096,0.012258595786988735,10.962196350097656,16.22066739442786,14.267803635923068,7.1724104838543274,24525.64910037492,8.554580377376501,6.344110657887488,8.66329124765489,3695.578723026649,-0.00029273365564118375,0.0009108879603446225,0.028483167642248036,-0.37938281771097415,0.24060789389875165,-0.1424421660493587,136.3431367065134,26527.02030233737,1-110537-A-22.wav,1-110537-A-22.wav,clapping,human
16,16,-5.47083854675293,0.44083788990974426,95.54347229003906,-23634.0234375,390.0678751451539,370.61494675130285,78.21466632765564,84254.66103135324,0.02136456524884259,0.0205078125,0.005165559750338029,4.61474609375,0.5710650682449341,0.552036464214325,0.25261345505714417,1480.20068359375,678.9438883463541,624.462890625,199.20936362639267,146651.8798828125,546.1400583947042,547.0793080340926,110.61918655906649,117966.25261325607,0.044001881033182144,0.027385052293539047,0.046355783939361565,9.504405975341797,1.0440607184136752e-05,6.367856258293614e-06,3.024470424861647e-05,0.002255171071738005,18.017662078955922,15.801829842744098,6.909737663916719,27242.70506338135,0.4473707353842775,0.04232809795197204,0.8043042023121693,193.26415768600788,0.0038462685194160795,0.0047678710824453074,0.03309232426254239,4.98476400116324,0.00208168015536927,-0.017000900621563904,9.333500877233318,229.5052371294621,1-115521-A-19.wav,1-115521-A-19.wav,thunderstorm,natural soundscapes & water
17,17,-15.878159523010256,0.8885717988014221,116.17974853515624,-68593.6484375,1301.964792441698,1137.5158726168152,422.3064511625423,281224.3951674068,0.06761338975694445,0.050048828125,0.03864380178703214,14.6044921875,0.6179326176643372,0.5997359752655029,0.2227504551410675,1601.681396484375,2230.780029296875,1932.60498046875,862.1600890831672,481848.486328125,1678.9760719485062,1736.1204810258905,246.73559632924287,362658.83154087735,0.005241137929260732,0.002110437955707312,0.006457567680627108,1.1320858001708984,0.006231957115232945,0.003090074984356761,0.006525365635752678,1.3461027145385742,16.015752691553377,14.325852130018838,7.2794818130414205,24215.8180696287,0.09428098630138244,0.008926807330624667,0.1880006525826851,40.729386082197216,0.0043712337885567255,0.0007640504685804702,0.034396693284349585,5.665118989969517,4.5968085028894154e-05,-2.0345885603160805e-05,0.07282139521790118,5.06798137443558,1-115545-A-48.wav,1-115545-A-48.wav,fireworks,exterior/urban
18,18,-14.591139793395994,-0.07760724425315857,105.53339385986328,-63033.72265625,1151.2356043419388,1017.7475503751773,402.63309676542127,248666.89053785885,0.057255497685185175,0.045166015625,0.034143103042057456,12.3671875,0.5936181545257568,0.5688275098800659,0.2296258956193924,1538.658203125,1944.7174072265625,1582.6904296875,881.7648467528712,420058.9599609375,1559.7368826733198,1542.8488498336158,263.03407422117226,336903.16665743705,0.010286836884915829,0.002225067000836134,0.022191200405359268,2.221956729888916,0.004786949139088392,0.0018651462160050871,0.007445948664098978,1.0339809656143188,15.943157890088797,14.384252962351216,7.040749568003949,24106.054729814263,0.17667598986319474,0.009533863204963187,0.6143808436238687,76.32402762090014,0.004599752638862428,0.004202324754774547,0.03107568978763736,5.961279419965706,0.0003249749774063811,4.003261630527843e-06,0.6398489262942366,35.828491259053514,1-115545-B-48.wav,1-115545-B-48.wav,fireworks,exterior/urban
19,19,-13.66725254058838,1.2760804891586304,108.30291748046876,-59042.53125,968.8146430179696,960.1344671874864,185.19225328761627,209263.9628918814,0.049400047019675916,0.045166015625,0.016460833233458382,10.67041015625,0.6423282027244568,0.6367956399917603,0.21420620381832126,1664.9146728515625,1660.6984456380205,1625.7568359375,348.562274780253,358710.8642578125,1310.8599912290151,1310.96257166308,295.0523940772721,283145.75810546725,0.010954784229397774,0.002397989854216576,0.023967109620571136,2.3662333488464355,0.001504841959103942,0.0009623123332858086,0.0014540939591825008,0.3250458538532257,16.27874585879395,14.672045606990439,6.654138954085096,24613.46373849645,0.1851257696390652,0.010812732114571514,0.6416062098734758,79.97433248407616,0.004002146135210235,0.004390153942853653,0.03296030153009478,5.186781391232465,0.00036663347981421516,8.088148889579241e-05,0.7561418869647432,40.42134114951721,1-115545-C-48.wav,1-115545-C-48.wav,fireworks,exterior/urban
20,20,-13.51297664642334,0.6219501495361328,111.11116790771484,-58376.05859375,824.7851000762753,822.5312802970423,84.1760965816788,178153.58161647548,0.036476417824074084,0.03515625,0.010547192993238664,7.87890625,0.5901071429252625,0.5705221891403198,0.2317880243062973,1529.5577392578125,1258.795166015625,1238.1591796875,172.40342350862906,271899.755859375,1365.9745494669792,1435.9190637430502,295.568032021842,295050.5026848675,0.010568841360509396,0.003144470509141684,0.025397969409823414,2.282869815826416,0.0009235179750248789,0.0009266778361052276,0.0005222713807597756,0.19947987794876101,15.889364357827786,14.301545841351414,6.423393553635004,24024.71890903561,0.1418101519646074,0.0227946346651919,0.5405060049452749,61.26198564871039,0.006444019603319242,0.003714409694678779,0.035470606209801636,8.351449405901738,0.00039455469532403406,8.184284138974476e-05,1.0893425842529698,43.499655159474756,1-115546-A-48.wav,1-115546-A-48.wav,fireworks,exterior/urban
21,21,-14.68544864654541,0.5248517990112305,76.99850463867188,-63441.13671875,2694.884415173009,2767.8165242004447,808.9924727536712,582095.03367737,0.14899585865162038,0.17529296875,0.0648225802592937,32.18310546875,0.6574062705039978,0.6547157764434814,0.21846042573452,1703.9970703125,5135.170491536458,4968.78662109375,1838.2416221409649,1109196.826171875,2379.20551096421,2350.7308579003493,392.743087211319,513908.39036826935,0.022815806791186333,0.012622094713151457,0.020985137671232224,4.928214073181152,0.06869865953922273,0.0589103177189827,0.05918644741177559,14.838910102844238,16.47705274946589,14.720911292164802,6.8548421060427165,24913.30375719242,0.4003306166111269,0.0076366051953535,0.7249862090803005,172.94282637600682,0.0011345535603168016,-3.474789696857332e-07,0.032566244523205,1.4703814141705749,0.0007547276283561734,-5.487409683172058e-05,0.7206270360698622,83.20872102626811,1-115920-A-22.wav,1-115920-A-22.wav,clapping,human
22,22,-10.900930404663086,0.11581432819366455,53.29376983642578,-47092.01953125,2797.707821804453,2840.5302943503307,607.2156399170196,604304.8895097618,0.15328414351851852,0.169189453125,0.050007512433494855,33.109375,0.5852155089378357,0.5829254984855652,0.2605654001235962,1516.8785400390625,5277.42919921875,5291.78466796875,1523.5135741679962,1139924.70703125,2407.4241577646394,2430.80851540578,319.9997018187864,520003.61807716213,0.032769031822681434,0.02970095537602901,0.016813812777400017,7.078110694885254,0.06618226319551468,0.05947018414735794,0.04724455624818802,14.295369148254395,17.06544857990915,15.296411479335475,6.545558338600443,25802.958252822642,0.5793531081422482,0.08341438959009316,0.7745794795274606,250.28054271745117,-1.2564820282882745e-05,0.0002799857190749458,0.03849905129843897,-0.016284007086616037,0.002884713451547364,-0.0006262928114215156,1.3072410953280864,318.0396580330968,1-115920-B-22.wav,1-115920-B-22.wav,clapping,human
23,23,-13.552694320678713,-0.07570397853851317,65.49076080322266,-58547.640625,2430.850228207736,2344.7860471333856,475.2698852445236,525063.649292871,0.1294261791087963,0.137451171875,0.047196066840978435,27.9560546875,0.5793531537055969,0.5628658533096313,0.2444439381361008,1501.683349609375,4242.340087890625,3784.46044921875,1423.4311414460406,916345.458984375,2215.096049686572,2162.791432219913,352.4041326937014,478460.7467322995,0.017824042588472366,0.01631337590515614,0.00784985814243555,3.8499932289123535,0.033665630966424935,0.02562539279460907,0.029218139126896855,7.27177619934082,17.064372717616827,15.509191307079757,6.6351028009641615,25801.331549036644,0.28967594559639925,0.06612458757058791,0.35305946407245736,125.14000849764449,0.00254104813612648,0.003071801199362088,0.029375751670617564,3.293198384419917,0.0004687026549054054,0.0006078387329516597,1.0362143264650288,51.67446770332094,1-115921-A-22.wav,1-115921-A-22.wav,clapping,human
24,24,-6.650298595428468,-7.741222381591798,29.276742935180664,-28729.2890625,2286.2042428413915,2299.231253275208,252.93246956842168,493820.11645374063,0.09962745949074074,0.09716796875,0.02001500144659397,21.51953125,0.4180175065994263,0.33793649077415466,0.2889651358127594,1083.5013427734377,4927.564493815105,4974.169921875,445.44361506988406,1064353.9306640623,2296.527862325729,2298.1466515783804,80.26512998533015,496050.0182623574,0.16121579706668854,0.1714034080505371,0.0636463537812233,34.82261276245117,0.01719052344560623,0.016034675762057304,0.0065284669399261475,3.7131531238555913,21.63744459010597,18.262197909403763,8.219940916528262,32715.816220240235,2.301054685242184,0.4603175944619866,2.557646465759152,994.0556240246235,0.006772296737628987,0.002206002047994696,0.12876340939950054,8.776896571967168,0.01508865403364124,-0.05522773836024596,65.26347902538157,1663.5241072089468,1-116765-A-41.wav,1-116765-A-41.wav,chainsaw,exterior/urban
25,25,5.706258773803711,3.915602922439575,38.483970642089844,24651.037109375,2659.943004998774,2935.9022312868583,1123.393736428669,574547.6890797352,0.1375144675925926,0.12548828125,0.09652612349145248,29.703125,0.6110647320747375,0.5929070115089417,0.23110346496105194,1583.8797607421875,5767.708333333332,6163.87939453125,2166.6316285532685,1245825.0,2612.9874644859165,2767.0878063141267,593.028969661165,564405.2923289579,0.18359988927841187,0.13038909435272214,0.11174386739730836,39.65757751464844,0.051669102162122726,0.03958027809858322,0.05104267969727516,11.160526275634766,18.060907516092254,15.398226773587401,8.177443676250643,27308.092164331494,2.6021560583739896,0.5543801402202212,3.656145866923109,1124.1314172175637,-0.01643412350964308,-0.019242398440838047,0.059569109317371985,-21.298624068497432,0.02319712180083809,0.10942449186108368,98.41049438805682,2557.4826785423998,1-11687-A-47.wav,1-11687-A-47.wav,airplane,exterior/urban
26,26,-15.256749153137207,7.5303192138671875,117.23907470703124,-65909.15625,2897.9330866857545,3031.6796832817467,613.7245007966521,625953.546724123,0.08510109230324074,0.0849609375,0.028563259131511167,18.3818359375,0.6521678566932678,0.6506724357604979,0.21642664074897766,1690.4190673828125,6991.8609619140625,7439.7216796875,1493.7988686217898,1510241.9677734375,3124.705643073479,3230.6807146711512,314.8919977702548,674936.4189038716,0.0028170363511890173,0.0016165911220014095,0.002701516263186932,0.6084798574447632,0.0336831770837307,0.02576635405421257,0.0281953439116478,7.275566101074219,16.643949787682377,14.834760459638204,6.160187879852148,25165.652078975763,0.03244466626677412,0.010587470029093715,0.08330215751754375,14.01609582724642,-0.0001029293221390218,0.0004245196700304563,0.042454456909088466,-0.13339640149217225,0.0004333815392626587,0.00014336453783619766,0.02168683026588066,47.780314703708115,1-118206-A-31.wav,1-118206-A-31.wav,mouse_click,interior/domestic
27,27,-28.86392974853516,-7.157886505126952,100.80883026123048,-124692.1796875,3303.45741673796,3241.9452651878205,610.4710537294931,713546.8020153993,0.2512139214409722,0.24658203125,0.049577603475822685,54.26220703125,0.4941543638706207,0.4687283039093018,0.293442964553833,1280.84814453125,5624.751790364582,5754.74853515625,1268.10156399594,1214946.38671875,2179.6495814005852,2188.1687252058427,395.05434420049454,470804.30958252633,0.0046619498170912274,0.002483448479324579,0.005220231600105762,1.0069811344146729,0.0735015869140625,0.05442562699317932,0.05557720363140106,15.8763427734375,18.80646485570473,16.98676802040049,7.6449800629827465,28435.374861825552,0.07398722824987253,0.005227071261928121,0.14147411156895728,31.96248260394493,0.004412097358325114,0.002742979000875036,0.04128935266136868,5.718078176389347,2.461868441339649e-05,6.94837610522656e-07,0.03846858235438491,2.7142099565769637,1-118559-A-17.wav,1-118559-A-17.wav,pouring_water,natural soundscapes & water
28,28,5.175692558288574,4.7106590270996085,55.73776626586914,22358.9921875,912.6610628540103,807.1799849666388,315.517547516942,197134.78957646625,0.020645706741898147,0.01806640625,0.008973976121715473,4.45947265625,0.6231374144554138,0.6205892562866211,0.233829528093338,1615.172119140625,1915.557861328125,1410.4248046875,1161.5485915062538,413760.498046875,1711.7814761712052,1639.3060126995485,355.91973709183054,369744.79885298025,0.1524711847305298,0.1490594446659088,0.03224513307213783,32.93377685546875,0.0011424036929383874,0.0005322422948665917,0.0014912268379703164,0.24675920605659485,17.296227232880767,15.240261764228402,7.208810832348321,26151.895576115727,1.4270956082098178,0.9120280591014238,1.4919585770882346,616.5053027466413,-0.0032320061855469467,-0.0017817061339127323,0.039149838041630684,-4.188680016468843,0.01265195587247328,-0.552708798112441,73.7100459364958,1394.878134940179,1-119125-A-45.wav,1-119125-A-45.wav,train,exterior/urban
29,29,-12.196328163146973,7.5466365814208975,117.04039764404295,-52688.13671875,1109.7247554142712,878.4325540336937,565.2747719604952,239700.54716948254,0.03880479600694445,0.010986328125,0.06347746526903962,8.3818359375,0.6011956334114075,0.6365161538124084,0.29285964369773865,1558.299072265625,2086.726888020833,1728.03955078125,919.4782889405068,450733.0078125,1665.5389411598373,1652.8344803658356,214.30357926248237,359756.41129052493,0.009385747835040092,0.007415011990815402,0.005833311006426811,2.027321577072144,0.0007234762306325138,0.00033272214932367206,0.0011279882164672015,0.1562708616256714,19.11246525007384,16.981022036352346,7.473212849553285,28898.047458111636,0.07837729322209708,0.0206414905499523,0.1379520695323293,33.85899067194594,-0.004924060514410447,-0.003952106273781225,0.06187551968046898,-6.381582426675938,0.00010410775545517948,0.0006744819230736134,1.5678491016165272,11.477880038933536,1-121951-A-8.wav,1-121951-A-8.wav,sheep,animals
